"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1"
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Feliberare-certificat-constatator-onrc-ghid.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcertificat-de-nastere-din-strainatate.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcazier-fiscal-fara-spv.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/inregistrare-nastere-copil-nou-nascut/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/inregistrare-nastere-copil-nou-nascut/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/ghid-complet-certificat-de-integritate-comportamentala/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/ghid-complet-certificat-de-integritate-comportamentala/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fancpi-nu-functioneaza.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fog%2Fservices%2Fextras-cf.png&w=3840&q=75","image/png","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/verificare-proprietar-imobil/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/verificare-proprietar-imobil/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/ce-este-un-releveu/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/ce-este-un-releveu/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcum-vor-arata-documentele-de-stare-civila-2025.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/valabilitate-certificat-de-celibat/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/valabilitate-certificat-de-celibat/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/static/chunks/ec3c8b4278bbe5b3.js?dpl=dpl_67tH8DnrrsjBhYi55ERePfEYAbMi","application/javascript; charset=utf-8","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fvalabilitate-extras-de-carte-funciara.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Fcazier-judiciar-vs-certificat-integritate-comportamentala.webp&w=3840&q=75","image/webp","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/reabilitare/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/reabilitare/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
"https://eghiseul.ro/_next/image/?url=%2Fimages%2Farticole%2Famenda-rovinieta-2025-tarife-plata-online-ghid-complet.webp&w=3840&q=75","image/jpeg","200","OK","1.1","Indexable","","","","",""
"https://eghiseul.ro/calculator/taxa-judiciara-de-timbru/","text/html; charset=utf-8","200","OK","1.1","Indexable","","https://eghiseul.ro/calculator/taxa-judiciara-de-timbru/","index, follow","index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1",""
